business_id,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
JYRp5gBs04z683JoO8ANOw,1,5,3,6,1,2,1
jYsa5qLFZxhVtwDHZMWSA,3,2,1,2,4,6,0
jyTPJVoN3a9bXoqHHB9oQ,2,0,4,1,2,2,3
jYtUYTynMjgLRi2pYMwiA,9,3,12,15,9,0,0
jYXgsMgpoGm1ZrHYT0CM0w,9,4,1,2,4,0,2
jYyfLGMURG2pQ6k80R4eZA,3,4,3,3,2,11,2
jz4IgrlqlbKv2ttcVwHZ2A,0,1,3,1,2,1,1
jZ58NvLSZ6oVYlRta1zUNQ,11,6,5,7,8,4,6
jZ9J99onAgRfwa5XeaQGSg,8,5,4,7,7,8,13
jZGPpPUNM2xe4N8qS4Tu3w,1,4,2,6,6,5,0
JZJqJadk9pSoCGT7VTwBvg,31,30,39,24,38,29,29
JzoFgoeHRShw6BcMZVBA4w,6,5,4,7,6,6,7
jzPMlNoB5F2fwoHX3hN8A,21,19,26,29,50,31,19
j_KoJeo4mEyayKsyAsY7xg,2,2,2,5,3,2,3
K04Sot5bwUkBkOotkurmA,34,35,38,31,36,44,23
k0qo_gk1rBImG9kUZTRtw,6,10,5,6,7,6,6
K0v87iFgB3sXSzw6eBJ5w,0,1,0,1,4,4,2
K13dEvg4uimGQ1OcE5vGZA,39,32,21,40,82,119,98
K28O8R76bJFUt57ScN46Mw,0,0,2,0,1,1,0
k2eGQnrivx92ozZgfi8ZYQ,1,2,1,5,4,1,2
K2_Hmmo5crTYWiT_1sWnfQ,35,40,49,48,37,20,24
K3ixgWzwRVWYt3Kc1JqQ9A,3,1,1,0,3,2,0
K3ujPUNW6NNIZv_hRI_yrQ,1,3,3,8,3,8,3
K3_ahZoi_nzOIy8nfBKexg,3,1,2,2,2,1,1
K4Oo7A5Kp5eSgBV7MgOu8Q,31,53,43,40,43,45,32
K4VHuqUFwc4eeC8LkMLyTA,6,3,2,9,8,18,10
k51gtBEJayDWjs0HCoL7g,1,8,2,3,2,2,2
k5ACtpeFvNCWnjizgd2IPQ,4,3,6,4,6,9,4
k5beMbSAM6xjrNiaRTcE8A,0,1,2,1,1,4,0
K5MUEM9WPKZ3PJ9VubWkg,5,6,5,6,6,0,0
k6C5YiGHU_aT8oXSkGb0Pg,0,1,1,0,1,0,0
k6iIXcjyaUgYxhqR2VHkg,1,0,1,2,3,3,1
k6Si433EJrY4J7SZxsnjA,13,52,25,25,60,45,36
k76odRRsXPErPzB0gjn3g,13,19,18,23,48,42,50
K7Kxz1FXVLPflPJgqqbGQ,7,4,12,11,13,13,3
k83LpHfy9j05POm4rxBVSA,6,6,11,11,8,6,2
K845ZDttFfx99zQ0aE2tA,26,34,50,47,91,82,65
K8BVB4ktoiif5uRmtykYiw,7,3,7,8,6,12,0
K8GqMhhVvz8pqq9F7sESg,3,2,0,2,0,1,0
k8JnZBspVOI8kLcQekChw,25,32,25,31,30,44,24
K8pM6qQdYu5h6buRE1_sw,56,53,47,75,66,117,107
k8q3ypIoIzchdp3RoRUsJw,8,3,5,10,15,12,10
K8uEjjG15w9k_ZxpQrr4WQ,0,1,1,1,1,1,2
k8Y7aXXA8BFcn5CillHFYw,90,105,97,101,85,75,37
K93pTKyFyjG1u6SNmT_Q,0,3,8,2,5,12,0
k94xNChSq4BCO7XiOXYA,0,1,0,1,2,22,6
k9caDi4i2o5BRcWcyGRNnw,2,5,1,0,1,1,6
K9fIADfO_zKFPFm75A1Hxw,1,4,2,0,3,2,4
k9jVAnCxDUfg3f9CN9boRw,0,2,0,0,0,3,3
K9lqz1JiwNE6cctR6qsJuA,0,8,1,3,3,4,3
kAFfVsLzPmA6Z9yFZZIy7Q,2,1,1,1,1,1,2
KahBDGfKvGCAAIuNFE8UkA,18,11,13,14,15,13,9
KAiLJpcTFXmsCORyOesh5w,1,0,0,1,0,1,3
kaIue7GRCmkPzDeHDBTttQ,23,16,29,20,16,1,1
kApEJUSJFIMitJRrhutAfA,9,10,9,6,7,12,9
Kau5iJl6VRTJ20YGrL7MQ,0,0,0,3,0,0,3
kay6xcNSE93fM96uHhA6ug,3,1,1,0,1,1,0
KaYEq9dqlmxEPnDcRJZBUw,7,7,10,4,6,26,15
kA_88hART1Fxzc_njLBHg,20,20,20,22,25,12,17
kBboKZCqHsXOO8ooLeMJYA,1,1,1,1,1,1,0
kBF7JSs3VGdjjcf46vk4nw,1,2,3,3,0,0,1
KBG28p3lGX17hOPoHhq5PQ,8,17,21,20,34,27,1
KBKDl08flVw1AqvM5ucVpA,15,38,37,39,79,48,5
KBmPkWI3qbjAHkU1Js1gQ,3,2,3,2,3,4,4
KbN836a966ec6tEI0wh7A,0,0,3,1,0,1,2
KBoN62BQPvTVmcRzRb81Q,0,3,0,2,0,1,0
KBvSs0PFpvcpkZuJB1efug,3,2,4,1,0,14,1
kBxBEAu8lVI9ikESDJk9Kw,1,4,3,4,4,3,2
kCBYP5b0gs3tBoiocsH7A,3,2,2,3,4,2,2
KcJz_9ETyKgvVhw7GEgaAQ,3,4,0,4,3,11,4
KCKq8rwYSaVFHP8w694TAQ,0,0,0,2,2,6,3
KCpBGuUFnOKEAS8gLAhyaA,3,1,0,3,2,1,2
kCuThQa4pyo6S7hXyfSqkg,7,1,10,2,5,10,6
kcVUCvXL8e18XmBgBsXumg,1,3,1,4,3,6,1
KDaBJjNcj4JUbbFCXTJ4g,3,4,0,4,3,1,3
KDfmJTIGz6W6cl4YCWDA,4,4,1,0,0,3,0
kDIB6El4QVXx3dqdMYSCLg,14,4,5,9,19,19,6
kdqBf_3OmeJvRvcsQEgkJA,0,1,1,0,0,1,0
kdtreSdAr4WoKAl0M3QykA,1,1,1,0,0,0,0
ke0BMVeaQf3lvwSzmfPyA,13,16,28,13,17,14,14
ke3RFq3mHEAoJE_kkRNhiQ,29,50,57,44,82,92,64
KECPmpLZxwroxLeUy9TDoA,2,1,1,3,0,4,5
kEd1RkFwdyhSQe82c_ixfw,1,1,0,0,2,5,3
KeH9O67VhRqO_vd_bjVTmw,1,0,2,0,1,0,1
KEHxf2HbWOSGVCQgUQ7DYg,21,25,33,22,26,37,26
keoL72IRo8dUbXyQ4wfN7Q,2,2,1,3,4,0,0
KetHG4JpYO6a3mlYNCONRg,0,1,1,0,1,0,0
KEwv4l2RgiHjkjyYV0TuAg,2,4,2,5,4,6,4
kEyCMHBnohaWc81omLDfYg,22,23,24,25,30,22,1
KFg2T3nHlzjMByX4y_V8LA,23,26,17,19,38,79,44
kFI4WerlY9xKN_WFLB1wlQ,0,0,0,0,4,10,1
kFor0yjGhdpMEdZ6_8OsSA,2,0,0,0,2,0,1
kfQwazj8vtdvYaFd1p4Gsw,1,5,2,7,4,8,3
kfscAJnLVf6J2uEte7g5A,4,16,13,19,31,100,72
kFUku0uG1OzQ4OFC__FyHQ,4,6,8,7,8,15,14
kFVapB4z_5VoOnYazF_ERA,76,59,54,81,83,97,108
kfveMaYeaqGVNHPitT4O9w,27,16,13,17,19,52,17
kfVIxOFaXN953G7kwdMg,1,0,0,1,0,1,0
KG3GwIcMKf0qYAtAhN1MA,0,0,1,2,0,0,0
kGEW4XXJQ2FS94gZv_N7VA,24,18,27,15,24,24,2
KglJt7l2HjAGj_B3m9XCJQ,0,1,0,1,0,1,0
kgm46SAqlVObnRKjcyDMyA,42,16,36,22,18,31,38
kgPjOtSeMd3CMdbnEmHbeQ,130,126,153,247,339,204,191
KgTb63IZHFn_rhLGcpm_A,12,23,23,21,37,26,21
kGtuYNCcWwrZ2UXi97FQng,2,3,2,5,2,7,6
KGX7O_WqOIy9o7u9NOa9A,35,47,49,53,48,38,1
kGxG5jBIo3CW7sXBbe8XxA,16,23,21,27,52,84,70
KgYvd2BlQIGUw4Aj5qKevQ,2,1,2,3,0,1,3
Kh7cW1rcbxzsgTzAfqEcGw,7,7,16,7,9,50,34
KH8BMOHWAwBXCngmHxOXOQ,6,11,18,7,9,1,0
Kh9peg1DisyXa6XvKqGukg,6,6,11,7,10,7,4
KHdadnkfYm0OgyIF_fvL8g,22,34,32,38,29,38,38
KHeM4cO2DWK1C09zWCFLFQ,11,6,6,4,11,20,0
KHgRmDcFxi8neGVUWlZ2mA,2,1,1,4,2,1,3
KHU2QER24Dbucct1dfEWGQ,5,5,1,5,10,2,6
KIbFaBrZDX7rrYJInkv5Kg,7,11,4,2,2,5,6
kiCEQlrmpji09pKQua4TVQ,0,2,1,0,1,1,2
KiCFtB4YwNLmPPjefLeJg,1,1,3,3,4,2,2
kIco4kvFHT6QqdkDQ2cow,18,20,8,17,13,42,33
KIgkwPEOxbfdeCk0ltycOQ,6,7,2,5,8,5,1
kIO1aDo080SW18CsdTJ9g,1,0,1,2,1,0,2
kIQ646tVxDv0Tyv2Tuz_kA,3,4,0,0,2,2,1
KiqWfXmMCklapGRedS8rtQ,0,0,1,0,0,63,0
kJ2aJFIJIK_Hnr8aj043kw,17,20,12,24,26,16,13
kJEPUMn279P_GzFMCr5l0g,0,0,0,0,0,0,5
kJFS_3WlP6TFdNUYt6V6FA,2,0,1,18,22,28,1
kjOx_XcgGG662y54qQAGOg,2,4,5,4,5,5,5
KJr8lTqqStOpFzT8XD97gQ,1,1,1,0,2,0,1
kjVyy6q0UY620sEy56kJ3g,1,1,0,0,0,2,1
KjW4wuwP9Sqp6Bvk4wicQ,1,4,0,5,2,6,3
KjWCLH1GzxmhUJwaWB13MA,2,2,2,4,3,1,1
kjZJsF1juY_pTOw_A8Ve6w,8,8,12,13,15,8,14
kk1eGb2tp9Y6KR_kjRYEUg,18,30,31,19,35,30,17
kK4AzZ0YWIU2GpaAL7Fg,40,39,36,28,53,37,23
kk85ivM6MQUtH8u642p1Ew,4,10,29,8,4,10,2
kKpqsgTcYmMVAcTSHs8fTw,2,2,1,0,5,1,1
KLaxBc83JnxyGf7GP7enYA,2,5,4,1,3,1,1
kLAxRU19GwueWSMwXAr0vg,2,6,3,7,3,12,13
kLfJNtvpbomNTD8tqm7ukQ,3,6,8,2,3,13,5
KlTsy8AvL8zq3nPVjMPUA,0,0,0,0,2,0,1
km3gwDO2KfhfnTvJrLJig,3,5,6,9,11,8,8
KM5i8zMJxBIept04j60tNA,12,16,8,9,13,20,12
kM7mfXS8LgBPjRrqGb6i6g,2,0,0,0,2,3,1
kmiYqdQYJ5JmQQHgFdHCug,1,3,1,2,2,5,2
KMNxlF1NV_ZvyFbl88aa8g,1,2,2,3,3,4,4
kMxYp2GZL5ic6b05gPP57Q,6,6,8,13,12,10,10
kn3nVeUFmYuhd1xonb4Thg,0,0,0,0,1,1,1
kN8792XEJfCtpD5GJLmI6g,5,6,8,6,18,5,8
kn9KGYt5JeZuTc6RSi1w0g,3,4,0,5,3,1,0
Knb3qsWKs9765JAGwyV1mA,0,3,1,2,2,2,3
KNeG49L3F6BwfiglLEantQ,1,0,0,0,2,0,0
knGQsKKPPScP7q8sgeOLPQ,34,28,24,30,24,10,14
KNIFSqzQADOZWDO_7TKzA,16,22,29,31,22,25,30
KNIw6kwf8LZkrS1lEnaLiw,17,14,12,22,33,105,42
knLSows1coxal0jKtFGl8Q,3,2,4,3,4,14,10
kNnk3xy9eb4ym8nljQUGlA,12,8,15,7,13,25,23
KNnp3xLKYl3u8myXgKR2mg,0,0,3,5,2,2,0
KnRRMCqQQqlyMphif6cTaA,9,13,9,25,13,12,7
KO9CpaSPOoqm0iCWm5scmg,30,41,31,46,22,24,29
kode9F27RF4C7XdSsnokiQ,0,1,2,0,1,2,0
koeabE4cC2YsJprWXUHdhA,4,2,1,6,5,5,2
KoIRdcIfh3XWxiCeV1BDmA,41,142,77,134,154,117,70
KoJ4jNSmqYbmKqcoh2dNA,10,6,10,19,15,12,9
kOK86MUuKVWfJEYuvHUnQ,4,8,4,12,7,5,14
kOLyU95VflUBeyh3LEvruQ,0,1,1,3,4,7,1
kotT1_DD7zsQXJndPtAl3Q,5,9,9,7,11,4,14
kOwq4cv3aFE4w8iihEWmEw,1,0,3,5,1,0,0
kP2Kyoh1inEjznwNj5k4g,0,0,0,1,2,17,3
Kp7FuOKvb1ufpCsTU14eQ,5,1,4,0,4,1,7
kP7S_AbjY2Wl4KPcDk1Gw,25,33,19,17,41,29,30
kpdzK8ObQtyrpaMvp0Ztig,2,1,2,1,0,0,0
KPffNxenVXEbKeSeCzmfQ,5,3,4,6,3,7,6
KpFRiwFhgdVM3eOzwIKCXw,2,0,3,1,1,3,2
kPh2gPvd8moVx6gNf2iHsA,10,8,9,15,8,12,13
KPoTixdjoJxSqRSEApSAGg,35,40,38,33,60,38,28
Kpzao8fG7lVLJlmHoWKPg,2,4,4,9,8,6,3
kpzzEpXcHo9yzhUcz14chg,6,6,7,2,12,25,26
kP_NxoI4DyQ1y60i5xsTCQ,20,22,23,25,18,33,34
kq7esIwZpYXLKPJhHMIZgg,9,5,4,9,8,6,7
KqEbhQYu7ZBQY_gP0H0YJQ,6,6,2,4,6,1,3
kqFQLV63mAYCsY1LSB2OZw,0,0,0,1,5,1,3
kqGbGsG2p6Y3vkplCKyE9g,34,43,43,40,40,40,22
KqL_fhenaRRDBiuxU2wd0w,0,0,1,0,0,88,0
Kqn4J9NTgZdMAnV4HuYh5A,24,22,25,21,35,22,22
KqPY02NlTaM8YALIhsswGw,2,1,0,0,3,0,1
KQVOXl91K79PbqAUK74elQ,5,0,6,2,3,3,2
KQzpjBmnAMXPqipeWTKG0w,4,3,4,3,3,6,4
kr3EFhoSwbJPrL_e_RD39g,21,18,24,29,65,67,34
KramfptRWKyQOm672dw4Q,2,0,0,1,1,0,4
KRqtYdnDpwqYfWkFhZYjow,2,7,5,7,7,8,2
KRyIxFeGPDy6PKEqOGZM9A,0,0,0,0,0,1,2
KRyOvWrcuN7QShgd5COScA,1,2,2,3,0,0,0
KRZKl_NCQ1cMD1AJpWDTwQ,1,1,2,1,1,0,0
kshzHZApm0jvsi9M7s9lg,3,1,2,4,5,11,4
KS2w8ychyieJbUqRa6kCHw,22,28,34,30,32,29,30
ksD6Pv6wOocscrEMqfnYbA,3,4,3,1,5,8,0
ksJwN1vUlxHr3w0eVh9BnA,2,0,1,0,1,0,0
ksyHoTXD8AvmKmzK6g0Z1A,6,6,10,12,8,11,9
KszjzV0F4WqkKFH_5fHmQ,2,0,2,2,4,2,4
Kt0DIPfjR5WPVpEqyIGdBQ,0,1,0,1,0,0,1
KT0VXcl8J7Jes9xheZTqbw,0,0,0,1,3,3,1
Kt6ZACjzxa7RbAWg9uOccA,2,0,0,1,0,2,5
KTFE3NfkJy2wiwcgOPyVQ,1,59,50,44,48,44,73
KTHdFC3_0Zz48Z_gAMMtdA,8,6,3,4,4,6,4
KtsxJfAcDoNjhmTZeZtFmw,0,4,1,5,3,9,4
KT_r7qwU8sSfcR31zETGkg,9,12,5,5,11,10,11
Kubga5tinYIAKajn_4u4Q,0,0,1,0,2,0,0
kuGQG_8i9P4p9_MymG8Q,3,3,3,6,20,5,7
kumWc1nCRW3mkVPIFQWZ4w,0,0,0,6,0,6,0
kuQhOoT4viBi1hzyXQ10CA,1,2,4,1,1,2,0
Kur7YGwuw6CqnqEypNrOvQ,2,5,10,9,4,8,7
kUvJiI7teJm5i1ReG58w,24,28,28,21,37,37,27
KuvulkmTnvg_aGY4c5tbgg,15,17,7,16,17,16,18
KuZYMUUtzeSzliqAdCufNQ,0,0,4,0,1,0,1
KVyJLmlODfUG1Mkds6kYw,42,31,28,37,42,102,92
KvBlmS1_tUbhA5zG1_B2ng,2,5,8,8,9,5,8
KvD6kCW5LLOMEkdCNzo_Bg,1,3,1,2,7,7,5
Kvg6sIhS3q__ZaE4JtPa3Q,1,2,0,1,1,5,2
kVHEdvgOUyxfXC2f7KuQ,5,1,5,9,9,41,31
KVq1WEJNKK2NqFC7nUoRg,4,4,3,5,6,7,3
kvxrjOmicwb2njvXOJsZRw,6,7,19,20,23,18,10
kwLLNv9p58DM7_lgIubVQ,11,7,4,9,8,5,5
KW5vG4PH2LKLMGdp6pt3dg,3,0,2,2,3,7,4
Kw81yRTRez4_JfMdWty_Rg,0,0,0,0,20,0,1
kw9iQm6OBJxP1ot7R5Qn7A,6,10,8,5,16,26,18
KWCfQNnxS98BL_YysIqh6g,8,9,8,4,12,8,2
KwGQqUCpHHhOhVqyOL2QTA,0,0,1,12,3,23,15
kwmbV7MLjNVnwjVGSzCndQ,10,22,21,23,23,16,8
KWo4geULVPzCirc0Scpcow,1,1,0,1,1,3,1
kwo6AogUjIG1qkdoJdFeQ,0,0,1,0,1,2,2
KwoHV8oqC_aFHoZpbOM9XA,1,2,1,0,1,1,1
kwq3bK7BzPKLwXKqVRztHg,6,4,6,4,6,7,7
KXfaENdNVS8fZAUdSomxQ,4,2,1,2,1,3,1
KXMfiG_2_LALAaGzxt1YbA,5,11,8,2,6,4,2
KxsOOasbvP56d86U8lTsA,5,1,2,2,9,6,6
ky3kuTeqTUOU4CsZ_2_LzQ,5,6,8,5,6,9,4
KyiV6r8jH_bgq3VkAaYw_A,13,16,23,11,13,2,1
kYjfdxTSpb7rJwfzqw_AA,3,0,2,0,2,1,1
kYkuqU9wJS01L8q4d2nTTg,0,1,0,1,1,1,0
kyL7sdqUDoOuSWGdN_zhQ,11,1,7,6,12,16,9
KyLmGuBEjpeliQOQu9Kw,3,6,9,7,10,7,4
kYQxOeJRFYats6cxVFnILw,6,4,3,3,5,19,6
kyWbn54rsIlS3vbpDo0qPQ,1,2,3,2,4,2,2
KYZxLGAZ0VjmURSnm1SWxQ,0,0,3,3,2,1,0
kz12EsdDhr4Y_yZ2OlAQzg,4,3,3,6,18,18,10
KzZ5Zww9W0IBWm5S2loUmQ,1,0,0,0,1,1,1
KzzdCVGAGWHW772Wxzt_Kw,8,11,18,19,17,11,2
kzZJjm56gG0aSpyAdS3eA,0,0,0,1,3,2,0
k_aOcqWOHWprjs7ykdzlAQ,33,29,40,32,38,26,33
K_IDEfLrLHLZdYwA05stw,6,9,6,6,10,11,8
k_yGJN2ynaUkzLTEzBWyLA,1,5,1,4,1,0,0
LbpJXpA5875dLb7A4wh6A,19,19,27,26,23,26,21
LGfuOmn9mv55571uXvf2A,9,12,12,9,11,10,9
LSpHlHt_idU28gFbnhKA,3,3,4,4,7,8,9
LuPZxooP_ziXCtRrWi8Pw,0,0,2,36,36,27,36
lXv5Kmg2gilJI3DGVCqw,23,27,32,32,31,22,17
l0c2pmxGYvCfeaCRiYGAvQ,24,18,22,43,40,54,44
L0fvwZqDrbDofHilBLeixg,0,0,0,1,1,1,0
l0j92AJUFpkKbj4BFpN4vg,2,1,1,2,2,2,5
l0QcbMRUqVkX2sUXSLYhQ,1,4,2,1,5,3,4
L0R3081GwxRcP98BZ1K9qA,1,12,3,14,2,0,0
l0S5b8YYyDbjttTWtKcgg,0,0,0,0,92,0,0
L19_1cG2ALVjdBQ456h26A,2,4,3,5,3,2,0
l1bPbXMloYbsM1oWlNmhA,1,1,0,1,3,2,1
l1kqHWtICTNk8TdCNisf5A,16,10,9,13,12,8,0
L1ljYRhwTN42bJ3HUBzgw,1,2,3,3,1,10,9
L1ymPhPjisiSD6RI1NtnQg,2,9,2,4,6,6,5
L2J3JfjXZLnX1rLhWKthqA,59,75,81,108,198,253,129
L315h4uCgJwAKHuy3nvaWg,1,3,5,4,6,2,4
l39y6WXS6Hh2h35Bv4oNg,0,0,0,0,2,1,1
L3BSpFvxcNf3T_teitgt6A,17,18,29,32,47,80,27
l3nh2s9I0F_bKB3jn73FmQ,0,0,2,0,1,1,0
l3WML3zeuotwUHzhbwCj_w,4,3,3,0,2,14,5
l3yL2rQ6PoFBQ06RLczn9w,5,5,9,13,14,11,8
L4qaRHqoy8tzY9Zv17rxg,1,2,1,4,6,2,0
L4TD9S0FnP3jBpuOJkIu8w,0,1,1,1,0,0,0
l4vBbCL9QbGiwLuLKwD_bA,3,1,6,3,5,12,5
L4wWnOQM5HAjj7Tjh_Nh6Q,11,5,5,6,4,7,10
l4ymgiD1WnsSrwxWWk7a3Q,4,4,20,4,11,10,6
L51LcD2HWoXMcPh4ilRQCQ,4,7,7,2,6,2,7
L54v4fWVdYyxwK8QhjTx2w,2,2,1,2,1,4,1
L5aErVDXrsVpShvy1k0HsQ,13,9,17,13,53,45,50
l5oUrgQ190l8CcN8uzd_pA,3,3,3,7,7,12,12
L5VXsEEjf7BOgVPEtRTF8w,19,18,18,28,22,56,46
l5vzFaqSjvxZiRn0MJeKkg,56,41,48,57,61,79,79
l5X8VsWdcwDHmM2M7cs_6A,16,21,15,11,15,16,9
L64CfCiS_yUsgtnctjd82Q,0,0,1,0,2,2,0
l6EcX0blOzMqHWSdTHXLLg,0,2,0,3,3,9,1
l6H0pVvfbTxBuLrp9YpK4g,7,2,12,9,18,7,8
L6ox0Oab2TRmzXBA8bdlTA,8,17,6,7,7,2,2
L6PZFIpLARNTiDr5Owmc9Q,6,4,7,4,7,4,3
L6Qumi_rEtOAfX2FQXm06Q,2,4,2,0,2,1,1
L6yYzUqVcX97uNXDGqS7w,3,3,3,4,5,7,6
L70XEI7lfi9tJBlpqkoRw,6,3,4,4,5,2,4
L72XMAIis3Px8oJ0V4MidA,23,32,27,17,13,16,7
l7gUqxGk1Zf41r8K6FVMnA,2,2,2,1,1,0,0
L7i9j66ph3Uz5i56OXIICg,3,1,4,4,6,5,5
L7iQair3PV3qUnup9I_1Q,2,1,0,0,0,1,0
L7pERyEB70Vo_sb4T5dLrQ,48,48,42,38,28,46,46
L7UxfZyS_jFOxRwG0SZWw,17,15,12,23,16,43,20
l812thCTjpIi3cMaSiCQ,143,128,102,93,88,61,92
l8r4rR1P5TQmbz1dIn0kxQ,17,11,8,11,3,7,7
L8STRioAgDx_FRFuuUU2Q,18,19,16,24,18,29,21
l8v1GHaB4CsryK6MioZ21A,4,5,5,3,4,3,6
L8wbRD9zG4GFxgW0KLoIlg,0,1,0,1,2,2,1
L9HW3bJxacRqIUP0_Ww,2,0,1,0,1,0,0
L9N4loWpY2bmQumLUv8r3A,26,31,23,22,31,64,52
L9UYbtAUOcfTgZFimehlXw,125,131,130,162,175,344,401
L9X45EZhSDwT7z13TYzYlg,1,0,1,2,2,0,3
l9Xqi_FUukoExs7nBa422w,9,4,5,6,11,16,19
ladc7jWsCaOlaErCDdnubA,6,5,7,18,11,3,6
lAGDe38li38fyf971CslFg,5,10,7,5,23,16,15
LaHyoyMfcyPJmdeHmGo9lw,146,139,137,105,96,91,90
LaNjC1TOvprQUNkQ9Rio8g,0,0,0,0,0,45,1
LaRo1F0bOEZo4p11bfkshA,12,16,12,15,29,34,19
laxWwc9bSsNVXR0EYW_VmA,5,5,9,13,13,8,9
lbECi2rbJPZWzHdmrC9xAA,3,1,1,1,0,2,0
LbLVO7yqAJGEQ1nK6rEvHA,15,11,11,4,12,3,0
lBRCMN7wNnBKUsaOXJRow,7,14,3,7,10,34,20
LBskB7ACUPV8xxjBPKnxmA,2,4,1,2,9,4,1
Lbue8gqRiBPEnA7g7H1qdw,32,32,32,43,50,51,45
lBYPv5tkQv1V3MIIFPoy1Q,27,26,25,22,18,8,1
Lc3XLmobyijQpOxHdEPFQ,4,8,1,4,6,7,0
LC6IaRD3k_taq4kRufxuIg,2,1,4,0,2,1,0
lc6jdu6Mvix9lVrxYsMd3A,2,0,2,2,1,0,0
lc97YhLugnPdSCOhTLCgnQ,0,1,0,1,1,0,0
LcAamvosJu0bcPgEVF9sQ,1,2,3,3,7,1,3
lCh6iBHtgrDvPc_ZUwNRRw,1,0,0,0,1,1,1
lciZhyp_xwKNBOVyzxqhbg,8,12,8,11,28,18,12
lcKfrgkEVZlnFDcMTmimCg,3,0,1,1,1,1,1
lD5Xn79OBBuDf0zyv_3cWw,0,0,0,0,0,2,1
ld8EieGsC1ZUSHzKuVOqTA,1,1,2,0,0,0,0
ld9OqTALe6LRnHyFFThMZg,2,0,3,2,1,0,1
ldE5VFTgf5Vs9ka6mkubKQ,6,12,12,7,9,20,13
LdEzAYCufZMTbWc0soCaNg,6,4,7,4,6,13,6
LdIfcJDXGE7ns_jwWY2ow,9,9,6,9,26,26,20
LDJhwZN14AZOJyHjg2lkRw,7,16,7,17,41,45,25
lDpZvI18smqlyBeC4YykFA,15,11,13,15,22,15,12
LdQKV9UzI4u1ga1npcIp2w,12,13,5,9,12,8,0
LDtE3rhFnl4ud1ogxS6rGA,2,6,13,4,4,7,8
ldyS8f473wv4o9AHO0ZIQ,0,5,5,1,1,8,4
LE1ZOsjpPh7p95H2l5Fww,2,6,4,6,7,9,12
le1IsRLrTq2Xo78RyFpsnw,31,23,15,24,22,16,21
LE93qqXLoSQZ777ONaJFMA,4,0,7,5,11,15,17
LeBQ8Wc3BK_i_jPSbFpZHA,0,2,3,2,0,3,3
LECZItT9M82AcMnd3r1CTQ,1,1,0,10,1,0,1
leg0kbfxBVksdt7qf5gXPg,9,13,9,12,18,26,21
lEGq4UveDPxikXcpwjtFow,2,9,3,32,25,13,3
LeIFvm7ZdNxf01OvU0QFbg,20,23,16,22,16,26,16
lem7XGgKM5a4pAgop2mQqw,4,0,2,1,3,4,1
lEpLxSA35gbmV6VwJ64wVw,1,10,3,1,5,4,1
LEQUQuNEByxWNpv4eWYq1Q,12,10,7,8,4,21,8
LeTMz4hrsdHhiSvNBj82A,2,0,1,0,2,3,3
lEUsYkmIHF8_hJTAJDjHw,2,1,0,0,0,3,0
lF1xl8uiYRSLCibhb31sew,2,7,2,25,8,17,10
lFG6sfElHJ39dAqSw56UQ,0,1,0,0,1,1,0
lFHYNtou9e9Q_VxHeNJ8mg,0,0,1,1,2,1,0
LfKPiwthlGmCKTxlDoV9g,26,23,35,25,62,56,41
Lfm0zMACRFYpUZR_xGMYAQ,2,0,2,5,4,20,12
LFOfaMvC6g7huKW5e35nsQ,19,15,23,11,20,12,1
lfpqZBW3NCrx76RiFtGBRQ,0,1,1,3,3,4,8
LfvQnSv2MbIplgAfpXkUQw,14,10,7,14,17,17,14
lfysfHycrQ7Z02HuPqgKg,0,0,0,0,1,3,0
lg5WZSBlRdtq2vhHcXImGg,3,3,1,2,1,2,3
lGeTqVudTQvDQ_pj0jmNw,0,0,0,0,0,3,0
LgmC2QS8YQ4Cx6_ut4aKA,2,3,0,3,2,4,1
lgMFDLFxGDon26AMizZSlQ,0,0,1,1,1,1,1
Lgqk00bglDyZfe5KbLhw6Q,13,13,18,24,24,20,24
LGr67JDWgLV0mAIkxePjA,2,4,1,2,1,1,2
lgvjjRnYBN3JjSGbcFUJ7w,3,5,3,3,1,3,0
lgWe8lSmcBk4Pq0kVI90A,0,0,1,0,2,2,0
lgzBrfQAwmdcDXu12CkgQ,1,3,0,1,2,2,2
LGZPRoNaKyts1mwHeU8s1Q,0,0,0,5,0,2,2
lh7FwvY_yboBt9206Dacpg,0,1,0,1,3,1,1
lHA9NQrvolZ1lKuBwPNKTg,2,2,4,4,2,8,10
lHKS896yFkmAuWyFnbNP3A,0,1,0,1,1,1,0
lhRUPA28pRIN1MnllNo9g,10,2,11,3,10,18,18
lHZmz_QUoARjiz520BeKMg,3,4,1,3,2,1,6
LHzVPddSPzMECho55zCf0Q,80,84,82,67,99,87,90
Li5LOL873Ep8HoPRML18sw,26,24,14,21,33,56,34
LI8xzJrr27hOhzMtRTW2Q,1,0,0,1,0,4,0
lig_u5J0jLjMnwhrNZsL_w,1,10,0,8,2,11,3
lIV2xEgzAqlcyjLTqKdbWg,3,4,6,0,7,7,6
liXaSXrIXjikvdSEI2inxA,8,7,23,13,14,46,31
liyAhk8vzzgXyTHuF0qhxQ,0,2,1,6,2,2,3
lJcXm5UJ2yAGcX6hUN2kfg,4,3,5,9,11,2,11
lJezPM4U572nVI0eAN4Fw,7,4,0,1,3,40,12
LJg8ll83Nio0kiHcAEdRxA,11,3,6,5,4,5,6
